mon	feature_complex	feature	feature_val
crobat	move_superfang	move	superfang
crobat	move_bravebird	move	bravebird
crobat	move_taunt	move	taunt
crobat	move_tailwind	move	tailwind
crobat	move_crosspoison	move	crosspoison
crobat	move_uturn	move	uturn
crobat	move_protect	move	protect
crobat	move_superfang	move	superfang
oddish	move_gigadrain	move	gigadrain
oddish	move_sludgebomb	move	sludgebomb
oddish	move_synthesis	move	synthesis
oddish	move_sleeppowder	move	sleeppowder
oddish	move_stunspore	move	stunspore
oddish	move_toxic	move	toxic
oddish	move_hiddenpowerfire	move	hiddenpowerfire
oddish	move_leechseed	move	leechseed
oddish	move_dazzlinggleam	move	dazzlinggleam
oddish	move_sunnyday	move	sunnyday
oddish	move_gigadrain	move	gigadrain
oddish	move_sludgebomb	move	sludgebomb
oddish	move_sleeppowder	move	sleeppowder
oddish	move_stunspore	move	stunspore
oddish	move_protect	move	protect
oddish	move_hiddenpowerfire	move	hiddenpowerfire
oddish	move_leechseed	move	leechseed
oddish	move_dazzlinggleam	move	dazzlinggleam
oddish	move_sunnyday	move	sunnyday
gloom	move_gigadrain	move	gigadrain
gloom	move_sludgebomb	move	sludgebomb
gloom	move_synthesis	move	synthesis
gloom	move_sleeppowder	move	sleeppowder
gloom	move_stunspore	move	stunspore
gloom	move_toxic	move	toxic
gloom	move_hiddenpowerfire	move	hiddenpowerfire
gloom	move_leechseed	move	leechseed
gloom	move_dazzlinggleam	move	dazzlinggleam
gloom	move_sunnyday	move	sunnyday
gloom	move_gigadrain	move	gigadrain
gloom	move_sludgebomb	move	sludgebomb
gloom	move_sleeppowder	move	sleeppowder
gloom	move_stunspore	move	stunspore
gloom	move_protect	move	protect
gloom	move_hiddenpowerfire	move	hiddenpowerfire
gloom	move_leechseed	move	leechseed
gloom	move_dazzlinggleam	move	dazzlinggleam
gloom	move_sunnyday	move	sunnyday
vileplume	move_gigadrain	move	gigadrain
vileplume	move_sludgebomb	move	sludgebomb
vileplume	move_synthesis	move	synthesis
vileplume	move_sleeppowder	move	sleeppowder
vileplume	move_hiddenpowerfire	move	hiddenpowerfire
vileplume	move_aromatherapy	move	aromatherapy
vileplume	move_gigadrain	move	gigadrain
vileplume	move_sludgebomb	move	sludgebomb
vileplume	move_sleeppowder	move	sleeppowder
vileplume	move_stunspore	move	stunspore
vileplume	move_protect	move	protect
vileplume	move_hiddenpowerfire	move	hiddenpowerfire
vileplume	move_moonblast	move	moonblast
vileplume	move_dazzlinggleam	move	dazzlinggleam
bellossom	move_gigadrain	move	gigadrain
bellossom	move_sleeppowder	move	sleeppowder
bellossom	move_hiddenpowerfire	move	hiddenpowerfire
bellossom	move_hiddenpowerrock	move	hiddenpowerrock
bellossom	move_quiverdance	move	quiverdance
bellossom	move_moonblast	move	moonblast
bellossom	move_gigadrain	move	gigadrain
bellossom	move_sludgebomb	move	sludgebomb
bellossom	move_sleeppowder	move	sleeppowder
bellossom	move_stunspore	move	stunspore
bellossom	move_protect	move	protect
bellossom	move_hiddenpowerfire	move	hiddenpowerfire
bellossom	move_moonblast	move	moonblast
bellossom	move_dazzlinggleam	move	dazzlinggleam
bellossom	move_sunnyday	move	sunnyday
bellossom	move_solarbeam	move	solarbeam
paras	move_spore	move	spore
paras	move_stunspore	move	stunspore
paras	move_xscissor	move	xscissor
paras	move_seedbomb	move	seedbomb
paras	move_synthesis	move	synthesis
paras	move_leechseed	move	leechseed
paras	move_aromatherapy	move	aromatherapy
paras	move_knockoff	move	knockoff
paras	move_spore	move	spore
paras	move_stunspore	move	stunspore
paras	move_xscissor	move	xscissor
paras	move_seedbomb	move	seedbomb
paras	move_ragepowder	move	ragepowder
paras	move_leechseed	move	leechseed
paras	move_protect	move	protect
paras	move_knockoff	move	knockoff
paras	move_wideguard	move	wideguard
parasect	move_spore	move	spore
parasect	move_substitute	move	substitute
parasect	move_xscissor	move	xscissor
parasect	move_seedbomb	move	seedbomb
parasect	move_leechseed	move	leechseed
parasect	move_knockoff	move	knockoff
parasect	move_spore	move	spore
parasect	move_stunspore	move	stunspore
parasect	move_xscissor	move	xscissor
parasect	move_seedbomb	move	seedbomb
parasect	move_ragepowder	move	ragepowder
parasect	move_leechseed	move	leechseed
parasect	move_protect	move	protect
parasect	move_knockoff	move	knockoff
parasect	move_wideguard	move	wideguard
venonat	move_sleeppowder	move	sleeppowder
venonat	move_morningsun	move	morningsun
venonat	move_toxicspikes	move	toxicspikes
venonat	move_sludgebomb	move	sludgebomb
venonat	move_signalbeam	move	signalbeam
venonat	move_stunspore	move	stunspore
venonat	move_psychic	move	psychic
venonat	move_sleeppowder	move	sleeppowder
venonat	move_morningsun	move	morningsun
venonat	move_ragepowder	move	ragepowder
venonat	move_sludgebomb	move	sludgebomb
venonat	move_signalbeam	move	signalbeam
venonat	move_stunspore	move	stunspore
venonat	move_psychic	move	psychic
venonat	move_protect	move	protect
venomoth	move_sleeppowder	move	sleeppowder
venomoth	move_quiverdance	move	quiverdance
venomoth	move_batonpass	move	batonpass
venomoth	move_bugbuzz	move	bugbuzz
venomoth	move_sludgebomb	move	sludgebomb
venomoth	move_substitute	move	substitute
venomoth	move_sleeppowder	move	sleeppowder
venomoth	move_roost	move	roost
venomoth	move_ragepowder	move	ragepowder
venomoth	move_quiverdance	move	quiverdance
venomoth	move_protect	move	protect
venomoth	move_bugbuzz	move	bugbuzz
venomoth	move_sludgebomb	move	sludgebomb
venomoth	move_gigadrain	move	gigadrain
venomoth	move_substitute	move	substitute
venomoth	move_psychic	move	psychic
diglett	move_earthquake	move	earthquake
diglett	move_rockslide	move	rockslide
diglett	move_stealthrock	move	stealthrock
diglett	move_suckerpunch	move	suckerpunch
diglett	move_reversal	move	reversal
diglett	move_substitute	move	substitute
diglett	move_shadowclaw	move	shadowclaw
diglett	move_earthquake	move	earthquake
diglett	move_rockslide	move	rockslide
diglett	move_protect	move	protect
diglett	move_suckerpunch	move	suckerpunch
diglett	move_shadowclaw	move	shadowclaw
dugtrio	move_earthquake	move	earthquake
dugtrio	move_stoneedge	move	stoneedge
dugtrio	move_stealthrock	move	stealthrock
dugtrio	move_suckerpunch	move	suckerpunch
dugtrio	move_reversal	move	reversal
dugtrio	move_substitute	move	substitute
dugtrio	move_earthquake	move	earthquake
dugtrio	move_rockslide	move	rockslide
dugtrio	move_protect	move	protect
dugtrio	move_suckerpunch	move	suckerpunch
dugtrio	move_stoneedge	move	stoneedge
dugtrioalola	move_earthquake	move	earthquake
dugtrioalola	move_ironhead	move	ironhead
dugtrioalola	move_substitute	move	substitute
dugtrioalola	move_reversal	move	reversal
meowth	move_fakeout	move	fakeout
meowth	move_uturn	move	uturn
meowth	move_thief	move	thief
meowth	move_taunt	move	taunt
meowth	move_return	move	return
meowth	move_hypnosis	move	hypnosis
meowth	move_fakeout	move	fakeout
meowth	move_uturn	move	uturn
meowth	move_nightslash	move	nightslash
meowth	move_taunt	move	taunt
meowth	move_return	move	return
meowth	move_hypnosis	move	hypnosis
meowth	move_feint	move	feint
meowth	move_protect	move	protect
persian	move_fakeout	move	fakeout
persian	move_uturn	move	uturn
persian	move_taunt	move	taunt
persian	move_return	move	return
persian	move_knockoff	move	knockoff
persian	move_fakeout	move	fakeout
persian	move_uturn	move	uturn
persian	move_knockoff	move	knockoff
persian	move_taunt	move	taunt
persian	move_return	move	return
persian	move_hypnosis	move	hypnosis
persian	move_feint	move	feint
persian	move_protect	move	protect
persianalola	move_nastyplot	move	nastyplot
persianalola	move_darkpulse	move	darkpulse
persianalola	move_powergem	move	powergem
persianalola	move_hypnosis	move	hypnosis
persianalola	move_hiddenpowerfighting	move	hiddenpowerfighting
psyduck	move_hydropump	move	hydropump
psyduck	move_scald	move	scald
psyduck	move_icebeam	move	icebeam
psyduck	move_hiddenpowergrass	move	hiddenpowergrass
psyduck	move_crosschop	move	crosschop
psyduck	move_encore	move	encore
psyduck	move_psychic	move	psychic
psyduck	move_signalbeam	move	signalbeam
psyduck	move_hydropump	move	hydropump
psyduck	move_scald	move	scald
psyduck	move_icebeam	move	icebeam
psyduck	move_hiddenpowergrass	move	hiddenpowergrass
psyduck	move_crosschop	move	crosschop
psyduck	move_encore	move	encore
psyduck	move_psychic	move	psychic
psyduck	move_signalbeam	move	signalbeam
psyduck	move_surf	move	surf
psyduck	move_icywind	move	icywind
psyduck	move_protect	move	protect
golduck	move_hydropump	move	hydropump
golduck	move_scald	move	scald
golduck	move_icebeam	move	icebeam
golduck	move_signalbeam	move	signalbeam
golduck	move_encore	move	encore
golduck	move_calmmind	move	calmmind
golduck	move_substitute	move	substitute
golduck	move_hydropump	move	hydropump
golduck	move_scald	move	scald
golduck	move_icebeam	move	icebeam
golduck	move_hiddenpowergrass	move	hiddenpowergrass
golduck	move_focusblast	move	focusblast
golduck	move_encore	move	encore
golduck	move_psychic	move	psychic
golduck	move_surf	move	surf
golduck	move_icywind	move	icywind
golduck	move_protect	move	protect
mankey	move_closecombat	move	closecombat
mankey	move_uturn	move	uturn
mankey	move_icepunch	move	icepunch
mankey	move_rockslide	move	rockslide
mankey	move_punishment	move	punishment
mankey	move_earthquake	move	earthquake
mankey	move_poisonjab	move	poisonjab
mankey	move_closecombat	move	closecombat
mankey	move_uturn	move	uturn
mankey	move_icepunch	move	icepunch
mankey	move_rockslide	move	rockslide
mankey	move_punishment	move	punishment
mankey	move_earthquake	move	earthquake
mankey	move_poisonjab	move	poisonjab
mankey	move_protect	move	protect
primeape	move_closecombat	move	closecombat
primeape	move_uturn	move	uturn
primeape	move_icepunch	move	icepunch
primeape	move_stoneedge	move	stoneedge
primeape	move_encore	move	encore
primeape	move_earthquake	move	earthquake
primeape	move_gunkshot	move	gunkshot
primeape	move_closecombat	move	closecombat
primeape	move_uturn	move	uturn
primeape	move_icepunch	move	icepunch
primeape	move_rockslide	move	rockslide
primeape	move_punishment	move	punishment
primeape	move_earthquake	move	earthquake
primeape	move_poisonjab	move	poisonjab
primeape	move_protect	move	protect
primeape	move_taunt	move	taunt
primeape	move_stoneedge	move	stoneedge
growlithe	move_flareblitz	move	flareblitz
growlithe	move_wildcharge	move	wildcharge
growlithe	move_hiddenpowergrass	move	hiddenpowergrass
growlithe	move_closecombat	move	closecombat
growlithe	move_morningsun	move	morningsun
growlithe	move_willowisp	move	willowisp
growlithe	move_toxic	move	toxic
growlithe	move_flamethrower	move	flamethrower
growlithe	move_flareblitz	move	flareblitz
growlithe	move_wildcharge	move	wildcharge
growlithe	move_hiddenpowergrass	move	hiddenpowergrass
growlithe	move_closecombat	move	closecombat
growlithe	move_willowisp	move	willowisp
growlithe	move_snarl	move	snarl
growlithe	move_heatwave	move	heatwave
growlithe	move_helpinghand	move	helpinghand
growlithe	move_protect	move	protect
arcanine	move_flareblitz	move	flareblitz
arcanine	move_wildcharge	move	wildcharge
arcanine	move_extremespeed	move	extremespeed
arcanine	move_closecombat	move	closecombat
arcanine	move_morningsun	move	morningsun
arcanine	move_willowisp	move	willowisp
arcanine	move_toxic	move	toxic
arcanine	move_crunch	move	crunch
arcanine	move_roar	move	roar
arcanine	move_flareblitz	move	flareblitz
arcanine	move_wildcharge	move	wildcharge
arcanine	move_closecombat	move	closecombat
arcanine	move_willowisp	move	willowisp
arcanine	move_snarl	move	snarl
arcanine	move_protect	move	protect
arcanine	move_extremespeed	move	extremespeed
poliwag	move_hydropump	move	hydropump
poliwag	move_icebeam	move	icebeam
poliwag	move_encore	move	encore
poliwag	move_bellydrum	move	bellydrum
poliwag	move_hypnosis	move	hypnosis
poliwag	move_waterfall	move	waterfall
poliwag	move_return	move	return
poliwag	move_hydropump	move	hydropump
poliwag	move_icebeam	move	icebeam
poliwag	move_encore	move	encore
poliwag	move_icywind	move	icywind
poliwag	move_hypnosis	move	hypnosis
poliwag	move_waterfall	move	waterfall
poliwag	move_return	move	return
poliwag	move_protect	move	protect
poliwag	move_helpinghand	move	helpinghand
poliwhirl	move_hydropump	move	hydropump
poliwhirl	move_icebeam	move	icebeam
poliwhirl	move_encore	move	encore
poliwhirl	move_bellydrum	move	bellydrum
poliwhirl	move_hypnosis	move	hypnosis
poliwhirl	move_waterfall	move	waterfall
poliwhirl	move_return	move	return
poliwhirl	move_earthquake	move	earthquake
poliwhirl	move_hydropump	move	hydropump
poliwhirl	move_icebeam	move	icebeam
poliwhirl	move_encore	move	encore
poliwhirl	move_icywind	move	icywind
poliwhirl	move_hypnosis	move	hypnosis
poliwhirl	move_waterfall	move	waterfall
poliwhirl	move_return	move	return
poliwhirl	move_protect	move	protect
poliwhirl	move_helpinghand	move	helpinghand
poliwhirl	move_earthquake	move	earthquake
poliwrath	move_hydropump	move	hydropump
poliwrath	move_focusblast	move	focusblast
poliwrath	move_icebeam	move	icebeam
poliwrath	move_rest	move	rest
poliwrath	move_sleeptalk	move	sleeptalk
poliwrath	move_scald	move	scald
poliwrath	move_circlethrow	move	circlethrow
poliwrath	move_raindance	move	raindance
poliwrath	move_bellydrum	move	bellydrum
poliwrath	move_encore	move	encore
poliwrath	move_waterfall	move	waterfall
poliwrath	move_protect	move	protect
poliwrath	move_icepunch	move	icepunch
poliwrath	move_earthquake	move	earthquake
poliwrath	move_brickbreak	move	brickbreak
poliwrath	move_rockslide	move	rockslide
politoed	move_scald	move	scald
politoed	move_toxic	move	toxic
politoed	move_encore	move	encore
politoed	move_perishsong	move	perishsong
politoed	move_protect	move	protect
politoed	move_hypnosis	move	hypnosis
politoed	move_rest	move	rest
politoed	move_scald	move	scald
politoed	move_hypnosis	move	hypnosis
politoed	move_icywind	move	icywind
politoed	move_encore	move	encore
politoed	move_helpinghand	move	helpinghand
politoed	move_protect	move	protect
politoed	move_icebeam	move	icebeam
politoed	move_focusblast	move	focusblast
politoed	move_hydropump	move	hydropump
politoed	move_hiddenpowergrass	move	hiddenpowergrass
abra	move_calmmind	move	calmmind
abra	move_psychic	move	psychic
abra	move_psyshock	move	psyshock
abra	move_hiddenpowerfighting	move	hiddenpowerfighting
abra	move_shadowball	move	shadowball
abra	move_encore	move	encore
abra	move_substitute	move	substitute
abra	move_protect	move	protect
abra	move_psychic	move	psychic
abra	move_psyshock	move	psyshock
abra	move_hiddenpowerfighting	move	hiddenpowerfighting
abra	move_shadowball	move	shadowball
abra	move_encore	move	encore
abra	move_substitute	move	substitute
kadabra	move_calmmind	move	calmmind
kadabra	move_psychic	move	psychic
kadabra	move_psyshock	move	psyshock
kadabra	move_hiddenpowerfighting	move	hiddenpowerfighting
kadabra	move_shadowball	move	shadowball
kadabra	move_encore	move	encore
kadabra	move_substitute	move	substitute
kadabra	move_protect	move	protect
kadabra	move_psychic	move	psychic
kadabra	move_psyshock	move	psyshock
kadabra	move_hiddenpowerfighting	move	hiddenpowerfighting
kadabra	move_shadowball	move	shadowball
kadabra	move_encore	move	encore
kadabra	move_substitute	move	substitute
alakazam	move_psyshock	move	psyshock
alakazam	move_psychic	move	psychic
alakazam	move_focusblast	move	focusblast
alakazam	move_shadowball	move	shadowball
alakazam	move_hiddenpowerice	move	hiddenpowerice
alakazam	move_hiddenpowerfire	move	hiddenpowerfire
alakazam	move_protect	move	protect
alakazam	move_psychic	move	psychic
alakazam	move_psyshock	move	psyshock
alakazam	move_focusblast	move	focusblast
alakazam	move_shadowball	move	shadowball
alakazam	move_encore	move	encore
alakazam	move_substitute	move	substitute
alakazam	move_dazzlinggleam	move	dazzlinggleam
alakazammega	move_calmmind	move	calmmind
alakazammega	move_psyshock	move	psyshock
alakazammega	move_focusblast	move	focusblast
alakazammega	move_shadowball	move	shadowball
alakazammega	move_encore	move	encore
alakazammega	move_substitute	move	substitute
alakazammega	move_protect	move	protect
alakazammega	move_psychic	move	psychic
alakazammega	move_psyshock	move	psyshock
alakazammega	move_focusblast	move	focusblast
alakazammega	move_shadowball	move	shadowball
alakazammega	move_encore	move	encore
alakazammega	move_substitute	move	substitute
alakazammega	move_dazzlinggleam	move	dazzlinggleam
machop	move_dynamicpunch	move	dynamicpunch
machop	move_bulkup	move	bulkup
machop	move_icepunch	move	icepunch
machop	move_rockslide	move	rockslide
machop	move_bulletpunch	move	bulletpunch
machop	move_knockoff	move	knockoff
machop	move_dynamicpunch	move	dynamicpunch
machop	move_protect	move	protect
machop	move_icepunch	move	icepunch
machop	move_rockslide	move	rockslide
machop	move_bulletpunch	move	bulletpunch
machop	move_knockoff	move	knockoff
machoke	move_dynamicpunch	move	dynamicpunch
machoke	move_bulkup	move	bulkup
machoke	move_icepunch	move	icepunch
machoke	move_rockslide	move	rockslide
machoke	move_bulletpunch	move	bulletpunch
machoke	move_poweruppunch	move	poweruppunch
machoke	move_knockoff	move	knockoff
machoke	move_dynamicpunch	move	dynamicpunch
machoke	move_protect	move	protect
machoke	move_icepunch	move	icepunch
machoke	move_rockslide	move	rockslide
machoke	move_bulletpunch	move	bulletpunch
machoke	move_knockoff	move	knockoff
machamp	move_dynamicpunch	move	dynamicpunch
machamp	move_icepunch	move	icepunch
machamp	move_stoneedge	move	stoneedge
machamp	move_bulletpunch	move	bulletpunch
machamp	move_knockoff	move	knockoff
