mon	feature	feature_val
vivillon	abilities	Friend Guard
vivillon	eggGroups	Bug
vivillonfancy	types	Bug
vivillonfancy	types	Flying
vivillonfancy	abilities	Shield Dust
vivillonfancy	abilities	Compound Eyes
vivillonfancy	eggGroups	Bug
vivillonpokeball	types	Bug
vivillonpokeball	types	Flying
vivillonpokeball	abilities	Shield Dust
vivillonpokeball	abilities	Compound Eyes
vivillonpokeball	eggGroups	Bug
litleo	types	Fire
litleo	types	Normal
litleo	abilities	Rivalry
litleo	abilities	Unnerve
litleo	abilities	Moxie
litleo	eggGroups	Field
pyroar	types	Fire
pyroar	types	Normal
pyroar	abilities	Rivalry
pyroar	abilities	Unnerve
pyroar	abilities	Moxie
pyroar	eggGroups	Field
flabebe	types	Fairy
flabebe	abilities	Flower Veil
flabebe	abilities	Symbiosis
flabebe	eggGroups	Fairy
floette	types	Fairy
floette	abilities	Flower Veil
floette	abilities	Symbiosis
floette	eggGroups	Fairy
floetteeternal	types	Fairy
floetteeternal	abilities	Flower Veil
floetteeternal	eggGroups	Undiscovered
florges	types	Fairy
florges	abilities	Flower Veil
florges	abilities	Symbiosis
florges	eggGroups	Fairy
skiddo	types	Grass
skiddo	abilities	Sap Sipper
skiddo	abilities	Grass Pelt
skiddo	eggGroups	Field
gogoat	types	Grass
gogoat	abilities	Sap Sipper
gogoat	abilities	Grass Pelt
gogoat	eggGroups	Field
pancham	types	Fighting
pancham	abilities	Iron Fist
pancham	abilities	Mold Breaker
pancham	abilities	Scrappy
pancham	eggGroups	Field
pancham	eggGroups	Human-Like
pangoro	types	Fighting
pangoro	types	Dark
pangoro	abilities	Iron Fist
pangoro	abilities	Mold Breaker
pangoro	abilities	Scrappy
pangoro	eggGroups	Field
pangoro	eggGroups	Human-Like
furfrou	types	Normal
furfrou	abilities	Fur Coat
furfrou	eggGroups	Field
espurr	types	Psychic
espurr	abilities	Keen Eye
espurr	abilities	Infiltrator
espurr	abilities	Own Tempo
espurr	eggGroups	Field
meowstic	types	Psychic
meowstic	abilities	Keen Eye
meowstic	abilities	Infiltrator
meowstic	abilities	Prankster
meowstic	eggGroups	Field
meowsticf	types	Psychic
meowsticf	abilities	Keen Eye
meowsticf	abilities	Infiltrator
meowsticf	abilities	Competitive
meowsticf	eggGroups	Field
honedge	types	Steel
honedge	types	Ghost
honedge	abilities	No Guard
honedge	eggGroups	Mineral
doublade	types	Steel
doublade	types	Ghost
doublade	abilities	No Guard
doublade	eggGroups	Mineral
aegislash	types	Steel
aegislash	types	Ghost
aegislash	abilities	Stance Change
aegislash	eggGroups	Mineral
aegislashblade	types	Steel
aegislashblade	types	Ghost
aegislashblade	abilities	Stance Change
aegislashblade	eggGroups	Mineral
spritzee	types	Fairy
spritzee	abilities	Healer
spritzee	abilities	Aroma Veil
spritzee	eggGroups	Fairy
aromatisse	types	Fairy
aromatisse	abilities	Healer
aromatisse	abilities	Aroma Veil
aromatisse	eggGroups	Fairy
swirlix	types	Fairy
swirlix	abilities	Sweet Veil
swirlix	abilities	Unburden
swirlix	eggGroups	Fairy
slurpuff	types	Fairy
slurpuff	abilities	Sweet Veil
slurpuff	abilities	Unburden
slurpuff	eggGroups	Fairy
inkay	types	Dark
inkay	types	Psychic
inkay	abilities	Contrary
inkay	abilities	Suction Cups
inkay	abilities	Infiltrator
inkay	eggGroups	Water 1
inkay	eggGroups	Water 2
malamar	types	Dark
malamar	types	Psychic
malamar	abilities	Contrary
malamar	abilities	Suction Cups
malamar	abilities	Infiltrator
malamar	eggGroups	Water 1
malamar	eggGroups	Water 2
binacle	types	Rock
binacle	types	Water
binacle	abilities	Tough Claws
binacle	abilities	Sniper
binacle	abilities	Pickpocket
binacle	eggGroups	Water 3
barbaracle	types	Rock
barbaracle	types	Water
barbaracle	abilities	Tough Claws
barbaracle	abilities	Sniper
barbaracle	abilities	Pickpocket
barbaracle	eggGroups	Water 3
skrelp	types	Poison
skrelp	types	Water
skrelp	abilities	Poison Point
skrelp	abilities	Poison Touch
skrelp	abilities	Adaptability
skrelp	eggGroups	Water 1
skrelp	eggGroups	Dragon
dragalge	types	Poison
dragalge	types	Dragon
dragalge	abilities	Poison Point
dragalge	abilities	Poison Touch
dragalge	abilities	Adaptability
dragalge	eggGroups	Water 1
dragalge	eggGroups	Dragon
clauncher	types	Water
clauncher	abilities	Mega Launcher
clauncher	eggGroups	Water 1
clauncher	eggGroups	Water 3
clawitzer	types	Water
clawitzer	abilities	Mega Launcher
clawitzer	eggGroups	Water 1
clawitzer	eggGroups	Water 3
helioptile	types	Electric
helioptile	types	Normal
helioptile	abilities	Dry Skin
helioptile	abilities	Sand Veil
helioptile	abilities	Solar Power
helioptile	eggGroups	Monster
helioptile	eggGroups	Dragon
heliolisk	types	Electric
heliolisk	types	Normal
heliolisk	abilities	Dry Skin
heliolisk	abilities	Sand Veil
heliolisk	abilities	Solar Power
heliolisk	eggGroups	Monster
heliolisk	eggGroups	Dragon
tyrunt	types	Rock
tyrunt	types	Dragon
tyrunt	abilities	Strong Jaw
tyrunt	abilities	Sturdy
tyrunt	eggGroups	Monster
tyrunt	eggGroups	Dragon
tyrantrum	types	Rock
tyrantrum	types	Dragon
tyrantrum	abilities	Strong Jaw
tyrantrum	abilities	Rock Head
tyrantrum	eggGroups	Monster
tyrantrum	eggGroups	Dragon
amaura	types	Rock
amaura	types	Ice
amaura	abilities	Refrigerate
amaura	abilities	Snow Warning
amaura	eggGroups	Monster
aurorus	types	Rock
aurorus	types	Ice
aurorus	abilities	Refrigerate
aurorus	abilities	Snow Warning
aurorus	eggGroups	Monster
sylveon	types	Fairy
sylveon	abilities	Cute Charm
sylveon	abilities	Pixilate
sylveon	eggGroups	Field
hawlucha	types	Fighting
hawlucha	types	Flying
hawlucha	abilities	Limber
hawlucha	abilities	Unburden
hawlucha	abilities	Mold Breaker
hawlucha	eggGroups	Human-Like
dedenne	types	Electric
dedenne	types	Fairy
dedenne	abilities	Cheek Pouch
dedenne	abilities	Pickup
dedenne	abilities	Plus
dedenne	eggGroups	Field
dedenne	eggGroups	Fairy
carbink	types	Rock
carbink	types	Fairy
carbink	abilities	Clear Body
carbink	abilities	Sturdy
carbink	eggGroups	Fairy
carbink	eggGroups	Mineral
goomy	types	Dragon
goomy	abilities	Sap Sipper
goomy	abilities	Hydration
goomy	abilities	Gooey
goomy	eggGroups	Dragon
sliggoo	types	Dragon
sliggoo	abilities	Sap Sipper
sliggoo	abilities	Hydration
sliggoo	abilities	Gooey
sliggoo	eggGroups	Dragon
goodra	types	Dragon
goodra	abilities	Sap Sipper
goodra	abilities	Hydration
goodra	abilities	Gooey
goodra	eggGroups	Dragon
klefki	types	Steel
klefki	types	Fairy
klefki	abilities	Prankster
klefki	abilities	Magician
klefki	eggGroups	Mineral
phantump	types	Ghost
phantump	types	Grass
phantump	abilities	Natural Cure
phantump	abilities	Frisk
phantump	abilities	Harvest
phantump	eggGroups	Grass
phantump	eggGroups	Amorphous
trevenant	types	Ghost
trevenant	types	Grass
trevenant	abilities	Natural Cure
trevenant	abilities	Frisk
trevenant	abilities	Harvest
trevenant	eggGroups	Grass
trevenant	eggGroups	Amorphous
pumpkaboo	types	Ghost
pumpkaboo	types	Grass
pumpkaboo	abilities	Pickup
pumpkaboo	abilities	Frisk
pumpkaboo	abilities	Insomnia
pumpkaboo	eggGroups	Amorphous
pumpkaboosmall	types	Ghost
pumpkaboosmall	types	Grass
pumpkaboosmall	abilities	Pickup
pumpkaboosmall	abilities	Frisk
pumpkaboosmall	abilities	Insomnia
pumpkaboosmall	eggGroups	Amorphous
pumpkaboolarge	types	Ghost
pumpkaboolarge	types	Grass
pumpkaboolarge	abilities	Pickup
pumpkaboolarge	abilities	Frisk
pumpkaboolarge	abilities	Insomnia
pumpkaboolarge	eggGroups	Amorphous
pumpkaboosuper	types	Ghost
pumpkaboosuper	types	Grass
pumpkaboosuper	abilities	Pickup
pumpkaboosuper	abilities	Frisk
pumpkaboosuper	abilities	Insomnia
pumpkaboosuper	eggGroups	Amorphous
gourgeist	types	Ghost
gourgeist	types	Grass
gourgeist	abilities	Pickup
gourgeist	abilities	Frisk
gourgeist	abilities	Insomnia
gourgeist	eggGroups	Amorphous
gourgeistsmall	types	Ghost
gourgeistsmall	types	Grass
gourgeistsmall	abilities	Pickup
gourgeistsmall	abilities	Frisk
gourgeistsmall	abilities	Insomnia
gourgeistsmall	eggGroups	Amorphous
gourgeistlarge	types	Ghost
gourgeistlarge	types	Grass
gourgeistlarge	abilities	Pickup
gourgeistlarge	abilities	Frisk
gourgeistlarge	abilities	Insomnia
gourgeistlarge	eggGroups	Amorphous
gourgeistsuper	types	Ghost
gourgeistsuper	types	Grass
gourgeistsuper	abilities	Pickup
gourgeistsuper	abilities	Frisk
gourgeistsuper	abilities	Insomnia
gourgeistsuper	eggGroups	Amorphous
bergmite	types	Ice
bergmite	abilities	Own Tempo
bergmite	abilities	Ice Body
bergmite	abilities	Sturdy
bergmite	eggGroups	Monster
avalugg	types	Ice
avalugg	abilities	Own Tempo
avalugg	abilities	Ice Body
avalugg	abilities	Sturdy
avalugg	eggGroups	Monster
noibat	types	Flying
noibat	types	Dragon
noibat	abilities	Frisk
noibat	abilities	Infiltrator
noibat	abilities	Telepathy
noibat	eggGroups	Flying
noivern	types	Flying
noivern	types	Dragon
noivern	abilities	Frisk
noivern	abilities	Infiltrator
noivern	abilities	Telepathy
noivern	eggGroups	Flying
xerneas	types	Fairy
xerneas	abilities	Fairy Aura
xerneas	eggGroups	Undiscovered
yveltal	types	Dark
yveltal	types	Flying
yveltal	abilities	Dark Aura
yveltal	eggGroups	Undiscovered
zygarde	types	Dragon
zygarde	types	Ground
zygarde	abilities	Aura Break
zygarde	abilities	Power Construct
zygarde	eggGroups	Undiscovered
zygarde10	types	Dragon
zygarde10	types	Ground
zygarde10	abilities	Aura Break
zygarde10	abilities	Power Construct
zygarde10	eggGroups	Undiscovered
zygardecomplete	types	Dragon
zygardecomplete	types	Ground
zygardecomplete	abilities	Power Construct
zygardecomplete	eggGroups	Undiscovered
diancie	types	Rock
diancie	types	Fairy
diancie	abilities	Clear Body
diancie	eggGroups	Undiscovered
dianciemega	types	Rock
dianciemega	types	Fairy
dianciemega	abilities	Magic Bounce
dianciemega	eggGroups	Undiscovered
hoopa	types	Psychic
hoopa	types	Ghost
hoopa	abilities	Magician
hoopa	eggGroups	Undiscovered
hoopaunbound	types	Psychic
hoopaunbound	types	Dark
hoopaunbound	abilities	Magician
hoopaunbound	eggGroups	Undiscovered
volcanion	types	Fire
volcanion	types	Water
volcanion	abilities	Water Absorb
volcanion	eggGroups	Undiscovered
rowlet	types	Grass
rowlet	types	Flying
rowlet	abilities	Overgrow
rowlet	abilities	Long Reach
rowlet	eggGroups	Flying
dartrix	types	Grass
dartrix	types	Flying
dartrix	abilities	Overgrow
dartrix	abilities	Long Reach
dartrix	eggGroups	Flying
decidueye	types	Grass
decidueye	types	Ghost
decidueye	abilities	Overgrow
decidueye	abilities	Long Reach
decidueye	eggGroups	Flying
litten	types	Fire
litten	abilities	Blaze
litten	abilities	Intimidate
litten	eggGroups	Field
torracat	types	Fire
torracat	abilities	Blaze
torracat	abilities	Intimidate
torracat	eggGroups	Field
incineroar	types	Fire
incineroar	types	Dark
incineroar	abilities	Blaze
incineroar	abilities	Intimidate
incineroar	eggGroups	Field
popplio	types	Water
popplio	abilities	Torrent
popplio	abilities	Liquid Voice
popplio	eggGroups	Water 1
popplio	eggGroups	Field
brionne	types	Water
brionne	abilities	Torrent
brionne	abilities	Liquid Voice
brionne	eggGroups	Water 1
brionne	eggGroups	Field
primarina	types	Water
primarina	types	Fairy
primarina	abilities	Torrent
primarina	abilities	Liquid Voice
primarina	eggGroups	Water 1
primarina	eggGroups	Field
pikipek	types	Normal
pikipek	types	Flying
pikipek	abilities	Keen Eye
pikipek	abilities	Skill Link
pikipek	abilities	Pickup
pikipek	eggGroups	Flying
trumbeak	types	Normal
trumbeak	types	Flying
trumbeak	abilities	Keen Eye
trumbeak	abilities	Skill Link
trumbeak	abilities	Pickup
trumbeak	eggGroups	Flying
toucannon	types	Normal
toucannon	types	Flying
toucannon	abilities	Keen Eye
toucannon	abilities	Skill Link
toucannon	abilities	Sheer Force
toucannon	eggGroups	Flying
yungoos	types	Normal
yungoos	abilities	Stakeout
yungoos	abilities	Strong Jaw
yungoos	abilities	Adaptability
yungoos	eggGroups	Field
gumshoos	types	Normal
gumshoos	abilities	Stakeout
gumshoos	abilities	Strong Jaw
gumshoos	abilities	Adaptability
gumshoos	eggGroups	Field
gumshoostotem	types	Normal
gumshoostotem	abilities	Adaptability
gumshoostotem	eggGroups	Field
grubbin	types	Bug
grubbin	abilities	Swarm
grubbin	eggGroups	Bug
charjabug	types	Bug
charjabug	types	Electric
charjabug	abilities	Battery
charjabug	eggGroups	Bug
vikavolt	types	Bug
vikavolt	types	Electric
vikavolt	abilities	Levitate
vikavolt	eggGroups	Bug
vikavolttotem	types	Bug
vikavolttotem	types	Electric
vikavolttotem	abilities	Levitate
vikavolttotem	eggGroups	Bug
crabrawler	types	Fighting
crabrawler	abilities	Hyper Cutter
crabrawler	abilities	Iron Fist
crabrawler	abilities	Anger Point
crabrawler	eggGroups	Water 3
crabominable	types	Fighting
crabominable	types	Ice
crabominable	abilities	Hyper Cutter
crabominable	abilities	Iron Fist
crabominable	abilities	Anger Point
crabominable	eggGroups	Water 3
oricorio	types	Fire
oricorio	types	Flying
oricorio	abilities	Dancer
oricorio	eggGroups	Flying
oricoriopompom	types	Electric
oricoriopompom	types	Flying
oricoriopompom	abilities	Dancer
oricoriopompom	eggGroups	Flying
oricoriopau	types	Psychic
oricoriopau	types	Flying
oricoriopau	abilities	Dancer
oricoriopau	eggGroups	Flying
oricoriosensu	types	Ghost
oricoriosensu	types	Flying
oricoriosensu	abilities	Dancer
oricoriosensu	eggGroups	Flying
cutiefly	types	Bug
cutiefly	types	Fairy
cutiefly	abilities	Honey Gather
cutiefly	abilities	Shield Dust
cutiefly	abilities	Sweet Veil
cutiefly	eggGroups	Bug
cutiefly	eggGroups	Fairy
ribombee	types	Bug
ribombee	types	Fairy
ribombee	abilities	Honey Gather
ribombee	abilities	Shield Dust
ribombee	abilities	Sweet Veil
ribombee	eggGroups	Bug
ribombee	eggGroups	Fairy
ribombeetotem	types	Bug
ribombeetotem	types	Fairy
ribombeetotem	abilities	Sweet Veil
ribombeetotem	eggGroups	Bug
ribombeetotem	eggGroups	Fairy
rockruff	types	Rock
rockruff	abilities	Keen Eye
rockruff	abilities	Vital Spirit
rockruff	abilities	Steadfast
rockruff	abilities	Own Tempo
rockruff	eggGroups	Field
lycanroc	types	Rock
lycanroc	abilities	Keen Eye
lycanroc	abilities	Sand Rush
lycanroc	abilities	Steadfast
lycanroc	eggGroups	Field
lycanrocmidnight	types	Rock
lycanrocmidnight	abilities	Keen Eye
lycanrocmidnight	abilities	Vital Spirit
lycanrocmidnight	abilities	No Guard
lycanrocmidnight	eggGroups	Field
lycanrocdusk	types	Rock
lycanrocdusk	abilities	Tough Claws
lycanrocdusk	eggGroups	Field
wishiwashi	types	Water
wishiwashi	abilities	Schooling
wishiwashi	eggGroups	Water 2
wishiwashischool	types	Water
wishiwashischool	abilities	Schooling
wishiwashischool	eggGroups	Water 2
mareanie	types	Poison
mareanie	types	Water
mareanie	abilities	Merciless
mareanie	abilities	Limber
mareanie	abilities	Regenerator
mareanie	eggGroups	Water 1
toxapex	types	Poison
toxapex	types	Water
toxapex	abilities	Merciless
toxapex	abilities	Limber
toxapex	abilities	Regenerator
toxapex	eggGroups	Water 1
mudbray	types	Ground
mudbray	abilities	Own Tempo
mudbray	abilities	Stamina
mudbray	abilities	Inner Focus
mudbray	eggGroups	Field
mudsdale	types	Ground
mudsdale	abilities	Own Tempo
mudsdale	abilities	Stamina
mudsdale	abilities	Inner Focus
mudsdale	eggGroups	Field
dewpider	types	Water
dewpider	types	Bug
dewpider	abilities	Water Bubble
dewpider	abilities	Water Absorb
dewpider	eggGroups	Water 1
dewpider	eggGroups	Bug
araquanid	types	Water
araquanid	types	Bug
araquanid	abilities	Water Bubble
araquanid	abilities	Water Absorb
araquanid	eggGroups	Water 1
araquanid	eggGroups	Bug
araquanidtotem	types	Water
araquanidtotem	types	Bug
araquanidtotem	abilities	Water Bubble
araquanidtotem	eggGroups	Water 1
araquanidtotem	eggGroups	Bug
fomantis	types	Grass
fomantis	abilities	Leaf Guard
fomantis	abilities	Contrary
fomantis	eggGroups	Grass
lurantis	types	Grass
lurantis	abilities	Leaf Guard
lurantis	abilities	Contrary
lurantis	eggGroups	Grass
lurantistotem	types	Grass
lurantistotem	abilities	Leaf Guard
lurantistotem	eggGroups	Grass
morelull	types	Grass
morelull	types	Fairy
morelull	abilities	Illuminate
morelull	abilities	Effect Spore
morelull	abilities	Rain Dish
morelull	eggGroups	Grass
shiinotic	types	Grass
shiinotic	types	Fairy
shiinotic	abilities	Illuminate
shiinotic	abilities	Effect Spore
shiinotic	abilities	Rain Dish
shiinotic	eggGroups	Grass
salandit	types	Poison
salandit	types	Fire
salandit	abilities	Corrosion
salandit	abilities	Oblivious
salandit	eggGroups	Monster
salandit	eggGroups	Dragon
salazzle	types	Poison
salazzle	types	Fire
salazzle	abilities	Corrosion
salazzle	abilities	Oblivious
salazzle	eggGroups	Monster
salazzle	eggGroups	Dragon
salazzletotem	types	Poison
salazzletotem	types	Fire
salazzletotem	abilities	Corrosion
salazzletotem	eggGroups	Monster
salazzletotem	eggGroups	Dragon
stufful	types	Normal
stufful	types	Fighting
stufful	abilities	Fluffy
stufful	abilities	Klutz
stufful	abilities	Cute Charm
stufful	eggGroups	Field
bewear	types	Normal
bewear	types	Fighting
bewear	abilities	Fluffy
bewear	abilities	Klutz
bewear	abilities	Unnerve
bewear	eggGroups	Field
bounsweet	types	Grass
bounsweet	abilities	Leaf Guard
bounsweet	abilities	Oblivious
bounsweet	abilities	Sweet Veil
bounsweet	eggGroups	Grass
steenee	types	Grass
steenee	abilities	Leaf Guard
steenee	abilities	Oblivious
steenee	abilities	Sweet Veil
steenee	eggGroups	Grass
tsareena	types	Grass
tsareena	abilities	Leaf Guard
tsareena	abilities	Queenly Majesty
tsareena	abilities	Sweet Veil
tsareena	eggGroups	Grass
comfey	types	Fairy
comfey	abilities	Flower Veil
comfey	abilities	Triage
comfey	abilities	Natural Cure
comfey	eggGroups	Grass
oranguru	types	Normal
oranguru	types	Psychic
oranguru	abilities	Inner Focus
oranguru	abilities	Telepathy
oranguru	abilities	Symbiosis
oranguru	eggGroups	Field
passimian	types	Fighting
passimian	abilities	Receiver
passimian	abilities	Defiant
passimian	eggGroups	Field
wimpod	types	Bug
wimpod	types	Water
wimpod	abilities	Wimp Out
wimpod	eggGroups	Bug
wimpod	eggGroups	Water 3
golisopod	types	Bug
golisopod	types	Water
golisopod	abilities	Emergency Exit
golisopod	eggGroups	Bug
golisopod	eggGroups	Water 3
sandygast	types	Ghost
sandygast	types	Ground
sandygast	abilities	Water Compaction
sandygast	abilities	Sand Veil
sandygast	eggGroups	Amorphous
palossand	types	Ghost
palossand	types	Ground
palossand	abilities	Water Compaction
palossand	abilities	Sand Veil
palossand	eggGroups	Amorphous
pyukumuku	types	Water
pyukumuku	abilities	Innards Out
pyukumuku	abilities	Unaware
pyukumuku	eggGroups	Water 1
typenull	types	Normal
typenull	abilities	Battle Armor
typenull	eggGroups	Undiscovered
silvally	types	Normal
silvally	abilities	RKS System
silvally	eggGroups	Undiscovered
silvallybug	types	Bug
silvallybug	abilities	RKS System
silvallybug	eggGroups	Undiscovered
silvallydark	types	Dark
silvallydark	abilities	RKS System
silvallydark	eggGroups	Undiscovered
silvallydragon	types	Dragon
silvallydragon	abilities	RKS System
silvallydragon	eggGroups	Undiscovered
silvallyelectric	types	Electric
silvallyelectric	abilities	RKS System
silvallyelectric	eggGroups	Undiscovered
silvallyfairy	types	Fairy
silvallyfairy	abilities	RKS System
silvallyfairy	eggGroups	Undiscovered
silvallyfighting	types	Fighting
silvallyfighting	abilities	RKS System
silvallyfighting	eggGroups	Undiscovered
silvallyfire	types	Fire
silvallyfire	abilities	RKS System
silvallyfire	eggGroups	Undiscovered
silvallyflying	types	Flying
silvallyflying	abilities	RKS System
silvallyflying	eggGroups	Undiscovered
silvallyghost	types	Ghost
silvallyghost	abilities	RKS System
silvallyghost	eggGroups	Undiscovered
silvallygrass	types	Grass
silvallygrass	abilities	RKS System
silvallygrass	eggGroups	Undiscovered
silvallyground	types	Ground
silvallyground	abilities	RKS System
silvallyground	eggGroups	Undiscovered
silvallyice	types	Ice
silvallyice	abilities	RKS System
silvallyice	eggGroups	Undiscovered
silvallypoison	types	Poison
silvallypoison	abilities	RKS System
silvallypoison	eggGroups	Undiscovered
silvallypsychic	types	Psychic
silvallypsychic	abilities	RKS System
silvallypsychic	eggGroups	Undiscovered
silvallyrock	types	Rock
silvallyrock	abilities	RKS System
silvallyrock	eggGroups	Undiscovered
silvallysteel	types	Steel
silvallysteel	abilities	RKS System
silvallysteel	eggGroups	Undiscovered
silvallywater	types	Water
silvallywater	abilities	RKS System
silvallywater	eggGroups	Undiscovered
minior	types	Rock
minior	types	Flying
minior	abilities	Shields Down
minior	eggGroups	Mineral
miniormeteor	types	Rock
miniormeteor	types	Flying
miniormeteor	abilities	Shields Down
miniormeteor	eggGroups	Mineral
komala	types	Normal
komala	abilities	Comatose
komala	eggGroups	Field
turtonator	types	Fire
turtonator	types	Dragon
turtonator	abilities	Shell Armor
turtonator	eggGroups	Monster
turtonator	eggGroups	Dragon
togedemaru	types	Electric
togedemaru	types	Steel
togedemaru	abilities	Iron Barbs
togedemaru	abilities	Lightning Rod
togedemaru	abilities	Sturdy
togedemaru	eggGroups	Field
togedemaru	eggGroups	Fairy
togedemarutotem	types	Electric
togedemarutotem	types	Steel
togedemarutotem	abilities	Sturdy
togedemarutotem	eggGroups	Field
togedemarutotem	eggGroups	Fairy
mimikyu	types	Ghost
mimikyu	types	Fairy
mimikyu	abilities	Disguise
mimikyu	eggGroups	Amorphous
mimikyubusted	types	Ghost
mimikyubusted	types	Fairy
mimikyubusted	abilities	Disguise
mimikyubusted	eggGroups	Amorphous
mimikyutotem	types	Ghost
mimikyutotem	types	Fairy
mimikyutotem	abilities	Disguise
mimikyutotem	eggGroups	Amorphous
mimikyubustedtotem	types	Ghost
mimikyubustedtotem	types	Fairy
mimikyubustedtotem	abilities	Disguise
mimikyubustedtotem	eggGroups	Amorphous
bruxish	types	Water
bruxish	types	Psychic
bruxish	abilities	Dazzling
bruxish	abilities	Strong Jaw
bruxish	abilities	Wonder Skin
bruxish	eggGroups	Water 2
drampa	types	Normal
drampa	types	Dragon
drampa	abilities	Berserk
drampa	abilities	Sap Sipper
drampa	abilities	Cloud Nine
drampa	eggGroups	Monster
drampa	eggGroups	Dragon
dhelmise	types	Ghost
dhelmise	types	Grass
dhelmise	abilities	Steelworker
dhelmise	eggGroups	Mineral
jangmoo	types	Dragon
jangmoo	abilities	Bulletproof
jangmoo	abilities	Soundproof
jangmoo	abilities	Overcoat
jangmoo	eggGroups	Dragon
hakamoo	types	Dragon
hakamoo	types	Fighting
hakamoo	abilities	Bulletproof
hakamoo	abilities	Soundproof
hakamoo	abilities	Overcoat
hakamoo	eggGroups	Dragon
kommoo	types	Dragon
kommoo	types	Fighting
kommoo	abilities	Bulletproof
kommoo	abilities	Soundproof
kommoo	abilities	Overcoat
kommoo	eggGroups	Dragon
kommoototem	types	Dragon
kommoototem	types	Fighting
kommoototem	abilities	Overcoat
kommoototem	eggGroups	Dragon
tapukoko	types	Electric
tapukoko	types	Fairy
tapukoko	abilities	Electric Surge
tapukoko	abilities	Telepathy
tapukoko	eggGroups	Undiscovered
tapulele	types	Psychic
tapulele	types	Fairy
tapulele	abilities	Psychic Surge
tapulele	abilities	Telepathy
tapulele	eggGroups	Undiscovered
tapubulu	types	Grass
tapubulu	types	Fairy
tapubulu	abilities	Grassy Surge
tapubulu	abilities	Telepathy
tapubulu	eggGroups	Undiscovered
tapufini	types	Water
tapufini	types	Fairy
tapufini	abilities	Misty Surge
tapufini	abilities	Telepathy
tapufini	eggGroups	Undiscovered
cosmog	types	Psychic
cosmog	abilities	Unaware
cosmog	eggGroups	Undiscovered
cosmoem	types	Psychic
cosmoem	abilities	Sturdy
cosmoem	eggGroups	Undiscovered
solgaleo	types	Psychic
solgaleo	types	Steel
solgaleo	abilities	Full Metal Body
solgaleo	eggGroups	Undiscovered
lunala	types	Psychic
lunala	types	Ghost
lunala	abilities	Shadow Shield
lunala	eggGroups	Undiscovered
nihilego	types	Rock
nihilego	types	Poison
nihilego	abilities	Beast Boost
nihilego	eggGroups	Undiscovered
buzzwole	types	Bug
buzzwole	types	Fighting
buzzwole	abilities	Beast Boost
buzzwole	eggGroups	Undiscovered
pheromosa	types	Bug
pheromosa	types	Fighting
pheromosa	abilities	Beast Boost
pheromosa	eggGroups	Undiscovered
xurkitree	types	Electric
xurkitree	abilities	Beast Boost
xurkitree	eggGroups	Undiscovered
celesteela	types	Steel
celesteela	types	Flying
celesteela	abilities	Beast Boost
celesteela	eggGroups	Undiscovered
kartana	types	Grass
kartana	types	Steel
kartana	abilities	Beast Boost
kartana	eggGroups	Undiscovered
guzzlord	types	Dark
guzzlord	types	Dragon
guzzlord	abilities	Beast Boost
guzzlord	eggGroups	Undiscovered
necrozma	types	Psychic
necrozma	abilities	Prism Armor
necrozma	eggGroups	Undiscovered
necrozmaduskmane	types	Psychic
necrozmaduskmane	types	Steel
necrozmaduskmane	abilities	Prism Armor
necrozmaduskmane	eggGroups	Undiscovered
necrozmadawnwings	types	Psychic
necrozmadawnwings	types	Ghost
necrozmadawnwings	abilities	Prism Armor
necrozmadawnwings	eggGroups	Undiscovered
necrozmaultra	types	Psychic
necrozmaultra	types	Dragon
necrozmaultra	abilities	Neuroforce
necrozmaultra	eggGroups	Undiscovered
magearna	types	Steel
magearna	types	Fairy
magearna	abilities	Soul-Heart
magearna	eggGroups	Undiscovered
magearnaoriginal	types	Steel
magearnaoriginal	types	Fairy
magearnaoriginal	abilities	Soul-Heart
magearnaoriginal	eggGroups	Undiscovered
marshadow	types	Fighting
marshadow	types	Ghost
marshadow	abilities	Technician
marshadow	eggGroups	Undiscovered
poipole	types	Poison
poipole	abilities	Beast Boost
poipole	eggGroups	Undiscovered
naganadel	types	Poison
naganadel	types	Dragon
naganadel	abilities	Beast Boost
naganadel	eggGroups	Undiscovered
stakataka	types	Rock
stakataka	types	Steel
stakataka	abilities	Beast Boost
stakataka	eggGroups	Undiscovered
blacephalon	types	Fire
blacephalon	types	Ghost
blacephalon	abilities	Beast Boost
blacephalon	eggGroups	Undiscovered
zeraora	types	Electric
zeraora	abilities	Volt Absorb
zeraora	eggGroups	Undiscovered
meltan	types	Steel
meltan	abilities	Magnet Pull
meltan	eggGroups	Undiscovered
melmetal	types	Steel
melmetal	abilities	Iron Fist
melmetal	eggGroups	Undiscovered
missingno	types	Bird
missingno	types	Normal
missingno	abilities	
missingno	eggGroups	Undiscovered
syclant	types	Ice
syclant	types	Bug
syclant	abilities	Compound Eyes
syclant	abilities	Mountaineer
syclant	abilities	Ice Body
syclant	eggGroups	Bug
revenankh	types	Ghost
revenankh	types	Fighting
revenankh	abilities	Shed Skin
revenankh	abilities	Air Lock
revenankh	abilities	Triage
revenankh	eggGroups	Amorphous
revenankh	eggGroups	Human-Like
pyroak	types	Fire
pyroak	types	Grass
pyroak	abilities	Rock Head
pyroak	abilities	Battle Armor
pyroak	abilities	White Smoke
pyroak	eggGroups	Monster
pyroak	eggGroups	Dragon
fidgit	types	Poison
fidgit	types	Ground
fidgit	abilities	Persistent
fidgit	abilities	Vital Spirit
fidgit	abilities	Frisk
